paragraph_index,original_iast,run_count
686,"krama-bhedaḥ—upakramopasaṁhāra-viśeṣa-niyamita ānupūrvī-viśeṣaḥ | ṛg-ādy-ākhyānupūrvī-viśeṣavattvaṁ veda-pada-pravṛtti-nimittam, svara-viśeṣeṇādhyayana-vidhi-viṣayatāvacchedakam, śūdrasyādhyayana-śravaṇādi-niṣedha-viṣayatāvacchedakaṁ ca | purāṇādy-ānupūrvīmattvaṁ ca, śūdrādhyayana-niṣedha-viṣayatāvacchedakam, śravaṇa-vidhi-viṣayatāvacchedakaṁ ceti veda-purāṇādyor apauruṣeyatvāviśe’pi bheda-nirdeśaḥ | viśiṣṭaikārtha-pratipādaka-vācya-kadambānāṁ kenāpi pramāṇena loke prāg-anavagatārtha-parāṇām apauruṣeyāṇāṁ vedatvam | purāṇādīnāṁ ca parama-dayālunā bhagavatā svayaṁ strī-śūdra-brahma-bandhūnāṁ śravaṇādy-arthaṁ vedād anantaroktānāṁ vedād avagatārtha-bodhakatayā na tatra veda-śabdasya mukhyā vṛttiḥ, kintu gauṇī vṛttiḥ | tathā bhede’pi mukhya-gauṇa-veda-śabda-pratipāditānāṁ veda-purāṇetihāsānām eka-granthatvam, brahma-vedana-rūpaika-pratipatti-rūpatvāt | sarve vedā yat padam āmananti iti śruteḥ | veda-purāṇetihāsānām abhede’pi na vedam apekṣya purāṇetihāsayor nyūnatvam | paraṁ tu tulya-pradhāna-bhāvaḥ | apauruṣeyatvena svataḥ pramāṇatā-taulyāt | ",3
688,"yad vā, veda-śabdasya śakti-dvayī | ekā ṛg-ādy-ānupūrvī-viśeṣa-rūpeṇa, aparā ca apauruṣeyatvena ṛg-ādi-veda-catuṣṭaya-purāṇetihāsa-sādhāraṇī | iti vṛtti-dvaya-svīkāra-phalaṁ coktam evāvadheyam | atra veda-purāṇaṁ nāma—vedotthāpitākāṅkṣā-nivartanam | tad uktaṁ—arthaikyād ekaṁ vākyaṁ sākāṅgkṣaṁ ced vibhāge syāt iti | arthaikyaṁ—tātparya-viṣayārtha-pratipatter aikyam | veda-sthale tātparya-viṣaya-pratipattir brahma-tattva-nirṇayaḥ | ekaṁ vākyaṁ—eko granthaḥ | vibhāge granthayoḥ pṛthag-upanyāse’pi | atrākāṅkṣā—vedārtha-pratītau satyāṁ tatrāsambhāvanādinā katham etad-artha-saṅgatiḥ ? iti śiṣya-jijñāsā | tan-nivṛttiś ca purāṇetihāsābhyāṁ kriyate iti vedam apekṣya purāṇetihāsayor utkarṣa-pratītir iti veda-purāṇayor eka-granthatve purāṇetihāsayor vedārtha-saṅgrāhakatvena panuruktya-doṣa iti parāstam | veda-catuṣṭayārtha-vivaraṇa-rūpatvāt tayor iti ||12||",3
690,gaura-kiśora-gosvāmī: ādau śabdātmaka-vedasya prāmāṇyaṁ vyavasthāpya tad-anantaraṁ tad-artha-nirṇāyka-purāṇasya prāmāṇyaṁ siddhānta-mukhena pūrvapakṣa-vākyāni samādhāya ghoṣayati—tatra ca ity-ādinā | idam atrākutaḥ—bhaved etad evaṁ purāṇa-prāmāṇyānveṣaṇaṁ kāryaṁ yadi vedasyāprāptyāśaṅkā | purāṇasya asmāt pṛthak śāstratvaṁ vā syāt | vedasya vartamānatve vedārtha-vyākhyātṝṇāṁ munīnāṁ ca prasiddhatve vedārtha-nirṇāyaka-purāṇasya prāmāṇyāveṣaṇā-pravṛtteḥ kutaḥ sambhāvanā ? sākṣād vedenaiva sarva-prayojanānāṁ siddhatvāt | atra siddhāntam āha—“veda-śāstrasya samprati” ity-ādinā “vedārtha-nirṇāyakaś cetihāsa-purāṇātmakaḥ śabda eva vicāraṇīyaḥ” ity anteneti |,2
695,hrāsa-darśanato hrāsaḥ sampradāyasya mīyatām || iti nyāya-kusumāñjalau udayanācārya-pādaiḥ |,2
697,"ataḥ purāṇasya prayojanavatvam iti bhāvaḥ | ye ke ca vedāt purāṇasya pṛthak-śāstratvaṁ parikalpya asya prāmāṇyaṁ nirasyanti, teṣāṁ mata-vimardanāya vedena sahāsyābhinnatvaṁ sthāpayati, tatra ca yo vā veda śabdaḥ iti | nigūḍhārthatvenāsyāspaṣṭāṁśasya spaṣṭīkaraṇāya tathā vedasya pūraṇāya purāṇasyopayogaḥ | tad uktaṁ śrī-mahābhārate pūraṇāt purāṇam iti | vedaṁ samupabṛṁhayet iti | vedārtaṁ spaṣṭīkuryād ity arthaḥ | aparipūrṇāṁśasya hi samajātīya-vastunā pūraṇaṁ lokānāṁ rītiḥ | anyathā na ca tat pūraṇa-pada-vācyam | tad dhi dṛśyate saha samajātīyatvaṁ siddham | tad dhīdaṁ vākyaṁ na cāvedeneti trapuṇā sīsakena | purāṇasya veda-rūpatāyāḥ svīkāre’pi vedasya purāṇāt vaiśiṣṭyaṁ na hīyate | ubhayor apauruṣeyatvād abhede’pi svara-krama-bhedo vartate | ato—“vaiśiṣṭyaikārthyaiḥ” iti sandarbhaḥ | purāṇasya veda-rūpatvaṁ na kevalam anumānenaivopanyastam, api tu śruti-baleneti, vedena sahaikasmāt puruṣottamāt samudbhūtatvāt vedavat purāṇasyāpi apauruṣeyatvaṁ jñeyam | ataḥ tattvato vedāt abhinnaṁ purāṇaṁ vedavat pramāṇam | asya vā mahato bhūtasya [bṛ.ā.u. 2.4.10] iti śruteḥ ||12||",3
703,ataevaskānda-prabhāsa-khaṇḍe—,2
710,brāhmyaṁ purāṇaṁ prathamaṁ [ska.pu. 2.3-5]ity-ādi |,2
712,"atra śata-koṭi-saṅkhyā brahma-loke prasiddheti tathoktam | tṛtīya-skandhe ca—ṛg-yajuḥ-sāmātharvākhyān vedān pūrvādibhir mukhaiḥ [bhā.pu.3.12.37] ity-ādi-prakaraṇe, ",7
715,sarvebhya eva vaktrebhyaḥ sasṛje sarva-darśanaḥ || [bhā.pu. 3.12.39] iti |,4
717,api cātra sākṣād eva veda-śabdaḥ prayuktaḥ purāṇetihāsayoḥ | anyatra ca—purāṇaṁ pañcamo vedaḥ | itihāsaḥ purāṇaṁ ca pañcamo veda ucyate [bhā.pu. 1.4.20] | vedān adhyāpayāmāsa mahābhārata-pañcamān [ma.bhā. 12.340.11] ity ādau | ,11
719,"anyathā vedān ityādāv api pañcamatvaṁ nāvakalpeta samāna-jātīya-niveśitatvāt saṅkhyāyāḥ |bhaviṣya-purāṇe—kārṣṇaṁ ca pañcamaṁ vedaṁ yan mahābhārataṁ smṛtam iti | tathā casāma-kauthumīya-śākhāyāṁ chāndogyopaniṣadica—ṛg-vedaṁ bhagavo’dhyemi yajur-vedaṁ sāma-vedam ātharvaṇaṁ caturtham itihāsaṁ purāṇaṁ pañcamaṁ vedānāṁ vedaṁ [chā.u. 7.1.2] ity-ādi | ata eva,asya mahato bhūtasya [bṛ.ā.u. 2.4.10] ity ādāv itihāsa-purāṇayoś caturṇām evāntarbhūtatva-kalpanayā prasiddha-pratyākhyānaṁ nirastam | tad uktaṁ—brāhmaṁ purāṇaṁ prathamam ity-ādi ||13||",10
721,sarva-saṁvādinī : na vyākhyātam.,2
723,"baladevaḥ : puretyādau vedānāṁ purāṇānāṁ cāvirbhāva uktaḥ | sasṛje āvirbhāvayāmāsa | samāneti yajña-datta-pañcamān viprān āmantrayasva itivat | kārṣṇam iti kṛṣṇena vyāsenoktam ity arthaḥ | ataeveti pañcama-vedatva-śravaṇād evety arthaḥ | caturṇām evāntargate | teṣv eva yat purā-vṛttaṁ yac ca pañca-lakṣaṇam ākhyānam | te eva tad-bhūte grāhye | na tu ye vyāsa-kṛta-tattvena bhuvi khyāte śūdrāṇām api śravye iti karmaṭhair yat kalpitaṁ, tannirastam ity arthaḥ ||13||",2
725,"rādha-mohana-gosvāmī : samāna-jātīya-niveśitatvād iti | samāna-jātīya eva pūrake’nvayāt, svānvayitāvacchedaka-dharmācchinnenaiva pūraṇād iti yāvat | veda-gata-saṅkhyāyā avedena pūraṇaṁ na bhavatīti paryavasitam | vedānāṁ vedam iti ṛg-ādi-caturṇāṁ vedānām arthāvedakaṁ purāṇam ity arthaḥ | ata eva—śruti-śrutibhir itihāsa-purāṇayoḥ pañcamatva-nirukter eva | antarbhūtatva-kalanayeti—caturṇāṁ vedānām antarbhūtatva-kalpanaṁ—asya mahato bhūtasya [bṛ.ā.u. 2.4.10]—ṛg-vedaḥ prathamaḥ, tato yajur-vedaḥ, tataḥ sāma-vedaḥ, tato’tharvāṅgirasaḥ, atharva-vedaḥ | teṣv itihāsa-purāṇam iti śruty-artha-kalpanāt | tatrāyam abhiprāyaḥ—tasmāt tapas tepānāc catvāro vedā ajāyanta, ṛcaḥ sāmāni jajñire ity atra sāmānyato veda-catuṣṭayatvam uktvā tad-vivaraṇaṁ—ṛca ity-ādi | tapas tepanāt īśvarāt | tathā “mahato bhūtasya” iti śrutāv api veda-catuṣṭaya-kathanānantaraṁ tad-ghaṭaketihāsa-purāṇam āha—anyathā na vā—asya mahato bhūtasya iti śrutau itihāsaḥ purāṇam ity anantaram, “vidyā upaniṣad” ity-ādi-śravaṇāt vidyopaniṣām api veda-catuṣṭayānantargatatvāpattiḥ, prasiddha-bhāratādītihāsa-brāhmādi-purāṇānāṁ vedārtha-saṅgrāhakatvena vyāsādi-kṛtatvena na prasiddhir na teṣām apauruṣeyatvam, tathā ṛg-ādi-veda-madhye, saṁyuṁ prajāpatiṁ devā abruvan ity ādy upakramya, yo brāhmaṇāyāvaguret taṁ śatena yātayeti ity-ādi-śruteḥ, avacanenaiva provāca ity-ādi śruteś cetihāsa-rūpatvāt | yato vā imāni bhūtāni jāyanta ity-ādi-śruteḥ, etasmād ātmana ākāśaḥ sambhūtaḥ ity-ādi-śruteḥ | sa brahmaṇā sṛjati rudr vilāpayati harir ādir anādiḥ ity-ādi-śruteś ca sarga-visarga-nirodha-bhagavad-avatārādi-kathana-lakṣaṇa-purāṇa-rūpatvāc ca keṣāṁcid ucchanna-pracchannatayādhunikānāṁ janānām ajñātatvāt, pracarad-rūpāṇām api durūhatvāt, vyāsena tad-arthān saṅkalayya bhāratādītihāsa-purāṇāni kṛtānīti bodhyam | ",7
732,"iti vacanasyārthaḥ—satyavatī-sutaḥ aṣṭādaśa-purāṇaṁ kṛtvā bhāratākhyānam akhilaṁ pūrṇaṁ cakre | khila-śabdasyānarthatvāt | tad-upabṛṁhitaṁ—vedārthair yutam | yad vā, akhilaṁ tad eva lokādi-gata-sarvaṁ bhāratākhyānam, tad-upabṛṁhitaṁ taiḥ purāṇaiḥ | upabṛṁhitaṁ pūrṇaṁ cakre ity anvayaḥ, na tu aṣṭādaśa-purāṇāni kṛtvā bhārataṁ cakre ity anvayaḥ, śruty-ādi-virodhāpatteḥ | ata eva vakṣyamāṇa-garuḍa-purāṇa-bhāgavata-lakṣaṇe—artho’yaṁ brahma-sūtrāṇāṁ bhāratārtha-vinirṇayaḥ ity uktam | tathoktam iti—prasiddha-purāṇasya vedatvam uktam ||13||",3
734,"gaura-kiśora-gosvāmī : purāṇasya prāmāṇya-dṛḍhīkaraṇāya asyaiva tu pañcama-vedatvaṁ nirdiśati | ṣaḍ-aṅga-veda-purāṇānām āvirbhāva-kathām āha—purā iti | anityatvāśaṅkā-nirāsāya āha—nitya-śabda-mayaḥ iti | dhvaṁsa-prāg-abhāva-rahitatvaṁ hi nityatvam | sasṛje āvirbhāvayāmāsa | anyathā karmaja-sṛṣṭi-svīkāra anityatva-prasaṅgāt sva-vacana-virodhaḥ | purāṇasya pañcama-vedatva-jñāpaka-ślokāḥ yathā-krameṇoddhṛtāḥ | purāṇaṁ pañcamaṁ vedam ity ādīni | kārṣṇaḥ kṛṣṇa-dvaipāyaṇa-vyāsena racitaṁ saṅkalitam | na kevalaṁ purāṇa-vacana-balena pañcama-vedatvaṁ vyavasthāpitam, api tu ṛg-vedaṁ bhagavo’dhyemi ity-ādi śrutyā purāṇasya pañcama-vedatvaṁ nirdiṣṭam | purāṇādau śūdrāṇām adhikāra-darśanāt na caiṣāṁ veda-rūpatvam iti yaḥ pūrva-pakṣiṇām ākṣepaḥ so’py anena nirastaḥ ||13||",2
747,audgātraṁ sāmabhiś caiva brahmatvaṁ cāpy atharvabhiḥ || [vā.pu. 60.16-18],2
751,yac chiṣṭaṁ tu yajur-veda iti śāstrārtha-nirṇayaḥ | [vā.pu. 60.21-22],2
753,iti brahma-yajñādhyayane ca viniyogo dṛśyate’mīṣāṁ yad brāhmaṇānītihāsa-purāṇāni iti | so’pi nāvedatve sambhavati | ato yad āha bhagavānmātsye—,5
756,vyāsa-rūpam ahaṁ kṛtvā saṁharāmi yuge yuge || [ma.pu. 53.8-9],2
763,tad-artho’tra catur-lakṣaḥ saṅkṣepeṇa niveśitaḥ || [ma.pu. 53.9-11] iti |,2
767,sarva-saṁvādinī : na vyākhyātam.,2
769,baladevaḥ : pañcamatve kāraṇaṁ ceti | ṛg-ādibhiś caturbhiś cāturhotraṁ caturbhir ṛtvigbhir nispādyaṁ karma bhavati itihāsādibhyāṁ tan na bhavatīti tad-bhāgasya pañcamatvam ity arthaḥ | ākhyānaiḥ pañca-lakṣaṇaiḥ purāṇāni | upākhyānaiḥ purā-vṛttaiḥ | gāthābhiś chando-viśeṣaiś ca | saṁhitā bhārata-rūpāś cakre| tāś ca yac chiṣṭaṁ tu yajur vedas tad-rūpā ity arthaḥ | brahmeti brahma-yajñe vedādhyayane’mīṣām itihāsādīnāṁ viniyogo dṛśyate | so’pi viniyogas teṣām avedatve na sambhavati | kṛtvā’virbhāvya | saṅkalayāmi saṅkṣipāmi | abhidheya-bhāgaḥ sārāṁśaḥ ||14||,2
771,"rādhā-mohana-gosvāmī : yajur-vedasya veda-sāmānya-rūpatva-kathanam ṛk-sāmātharva-vedātiriktasya yajur-vedatva-lābhāya | ata evoktaṁ—yajuḥ sarvatra gīyata iti caturdhā vibhāga-nimittam adhvaryutvādi kārya-bheda iti bhāvaḥ | yac chiṣṭaṁ tu yajur-vedaḥ iti | adhvaryutva-lakṣaṇa-vedebhyaḥ kāṁścid vedān ādāya yajur-ādi-nāma-bhedena vibhāge kṛte yad avaśiṣṭam, tad api yajur-veda-nāmakam ity arthaḥ | na ca—asya mahato bhūtasya iti śrutau ṛg-ādi-krameṇaiva jātatvāt, katham ekasya yajur-vedasya ṛg-ādi-bhedena vibhāgo vyāsa-kṛta iti vācyam | ṛg-ādi-krameṇa veda udbhūtaḥ | tatra yajurvedasya pracuratvena samuditasya yajur-vedatvenaikatvena ca vyavahārāt tathokteḥ, ādhikyena vyapadeśā bhavanti iti nyāyāt | ṛg-ādi-bhedena vedasya caturdhā-vyavahārasya prāk sattve’pi tad-adhikāri-bheda-kārya-bheda-vyavasthayā vyāsena vyavasthāpanāt tasya vibhāga-kṛttva-vyapadeśa iti bhāvaḥ | ākhyānair iti praśnottara-vacana-nibandhaiḥ sūta-śaunaka-saṁvāda-rūpair ity arthaḥ | upākhyānaiḥ—prāthamika-granthābhidheya-prakāśakaiḥ śuka-parīkṣit-saṁvādādi-rūpaiḥ | gāthābhiḥ—purā-vṛttetihāsa-saṁvādākhyābhir iti | purāṇa-saṁhitāṁ—purāṇa-saṅgrahaṁ cakre iti | tathā cākhyānādibhiḥ susajjīkṛtya purāṇāni prāduścakāra | yathoktaṁ gītā-vyākhyāyāṁ svāmi-caraṇaiḥ—“prāyeṇa bhagavan-mukh-niḥsṛtān eva ślokān vyalikhat | kāṁścit tat-saṅgataye svayaṁ ca vyaracayat”[1.1] iti |",2
776,śukam adhyāpayām āsa nivṛtti-nirataṁ muniḥ || [bhā.pu. 1.7.8] iti |,2
780,"gaura-kiśora-gosvāmī : yad dhi purāṇasya vedatvaṁ sādhitam, na ca tat lakṣaṇayā vā gauṇyā | tatra mukhyā-lakṣaṇā-gauṇī-bhedena tridhā śabda-vṛttiḥ | mukhyāpi rūḍhi-yoga-bhedena dvidhā | rūḍhiḥ svarūpe jātyā guṇena vānirdeśārhe vastuni saṁjñā-saṁjñi-saṅketena pravartate, ḍitthaḥ, gauḥ śuklaḥ iti | lakṣaṇā tu tenaiva saṅketenābhihitārtha-sambandhoyathā gaṅgāyāṁ ghoṣaḥ | iyaṁ punas tridhā, ajahat-svārthā, jahat-svārthā, jahad-ajahat-svārthā ca yathā kheto dhāvati, gaṅgāyāṁ ghoṣaḥ, so’yaṁ devadattaḥ | gauṇī cābhihita-lakṣita-guṇa-yukte tat-sadṛśe yathā siṁho devadattaḥ | yad uktaṁ vācaspati-miśreṇa—“para-śabdaḥ paratra-lakṣamāṇa-guṇa-yogena vartate iti yatra prayoktṛ-pratipattroḥ sampratipattiḥ sa gauṇaḥ” | ",2
795,adyāpy amartya-loke tu śata-koṭi-pravistaram || [śi.pu. 1.33-34],2
797,saṅkṣiptam ity atra teneti śeṣaḥ | skāndam āgneyam ity-ādi samākhyās tu pravacana-nibandhanāḥ kāṭhakādivat | ānupūrvīr nirmāṇa-nibandhanā vā | tasmāt kvacid anityatva-śravaṇaṁ tv āvirbhāva-tirobhāvāpekṣayā | tad evam itihāsa-purāṇayor vedatvaṁ siddham | tathāpi sūtādīnām adhikāraḥ | sakala-nigama-vallī-sat-phala-śrī-kṛṣṇa-nāmavat | yathoktaṁprabhāsa-khaṇḍe—,2
802,bhṛgu-vara nara-mātraṁ tārayet kṛṣṇa-nāma || iti ||,2
804,yathā coktaṁviṣṇu-dharme—,2
807,adhītās tena yenoktaṁ harir ity akṣara-dvayam || iti |,2
812,vedāḥ pratiṣṭhitāḥ sarve purāṇe nātra saṁśayaḥ || ity ādau |,2
814,"kiṁ ca, vedārtha-dīpakānāṁ śāstrāṇāṁ madhya-pātitābhyupagame’py āvirbhāvaka-vaiśiṣṭyāt tayor eva vaiśiṣṭyam | yathāpādme—",2
819,tad buddhaṁ nānya-gocaraḥ ||15||,2
821,sarva-saṁvādinī : upasaṁharati—tad evaṁ vedatvaṁ siddham iti | ata eva smṛty-anavakāśa-doṣa-prasaṅga iti cen nānya-smṛty-anavakāśa-doṣa-prasaṅgāt [bra.sū. 2.1.1] ity anena nyāyenāpy anyatra smṛtivat smṛty-antara-virodha-dṛṣṭatvaṁ ca nātrāpatati |,4
823,"nanu, na ca smārtam atad-dharmābhilāpāt [bra.sū. 1.2.20] ity atra pradhānaṁ smṛty-uktam eva | na ca śrautam iti pratipādayatā śrī-bādarāyaṇena purāṇānām api prādhānika-prakriyatvāt smṛtitvaṁ bodhyate? na | tatra svatantraṁ yat pradhānam, tad eva niṣedhayatā tena pradhāna-svātantrya-pratipādakaṁ sāṁkhya-darśanam eva smṛtitvena manyate | tad-adhīnatvād arthavad [bra.sū. 1.4.3] iti sūtrāntareṇa hi parameśvarādhīnatayā viśrutam avyākṛtādy-apara-paryāyaṁ-manyatayeva pradhānam | tathā ca purāṇe dṛṣṭam iti na smṛti-sādhāraṇyaṁ tasyeti vedatvam eva sthitam ||15||",5
825,"baladevaḥ : vyasteti | vyastā vibhaktā vedā yena tatayāveda-vyāsaḥ smṛtaḥ | skāndam ity-ādi | skandena proktaṁ na tu kṛtam iti vaktṛ-hetukā skāndādi-saṁjñā | kaṭhenādhītaṁ kāṭhakam ity-ādi saṁjñāvat | kaṭhānāṁ vedaḥ kāṭhakaḥ| gotra-varaṇād vuñ [pā. 4.3.126], caraṇād dharmāmnāyayor iti vaktavyam iti sūtra-vārtikābhyām | tataś ca kañhenādhītam iti suṣṭhūktam | anyathā janatvenānityatāpattiḥ| ānupūrvī kramaḥ | brāhyam ity-ādikaramanirmāṇa-hetukā vā sā sā sa`jñety arthaḥ | brāhmyādikrameêa purāṇa-bhāgo bodhyaḥ | tathāpi sūtādīnām iti | itihāsāder vedatve’pi tatra śūdrādhikāraḥ strī-śūdra-dvija-bandhūnām ity-ādi-vākya-balād bodhyaḥ | bhārata-vyapadeśeneti | durūha-bhāgasya vyākhyānāt, chinna-bhāgārtha-pūraṇāc capurāṇe vedāḥ pratiṣṭhitāḥ naiścalyena sthitā ity arthaḥ | kiṁ ceti | vedārtha-dīpakānāṁ mānavīyādīnāṁ madhye yadyapītihāsa-purāṇayoḥ smṛtitvenābhyupagamas tathāpi vyāsayeśvarasya tad-āvirbhāvakatvāt tad-utkarṣa ity arthaḥ | tatra pramāṇaṁ dvaipāyanenety ādi||15||",8
827,"rādhā-mohana-gosvāmī : teneti śeṣa iti | tena vyāsena | samākhyāḥ saṁjñā-viśeṣāḥ | pravacana-nibandhanāḥ sargādau prathamādhyāpaka-nāma-nibandhanāḥ | ānupūrvīti—upakramopasaṁhāra-paryantānupūrvī-viśeṣa-nirmāṇena nibandhanāḥ nibandhāḥ | svatantrecchena bhagavataiva kṛtā iti yāvat | evaṁ cetihāsa-madhye purāṇa-lakṣaṇa-sarga-pratisarādi-varṇana-sattve’pi, purāṇa-madhye paurāṇika-saṁvādādi-sattve’pi, tayor nāma-bheda svecchāmaya-bhagavat-kṛtatvād upapanna iti | yadyapi caturlakṣa-samudita-vākyasyāpauruṣeyatvaṁ yathā-śrutaitad-granthato labhyate, tathāpi nāradopadeśa-tad-adhīna-veda-vyāsa-grantha-karaṇa-prastāvādeḥ parameśvara-niḥśvasitatvaṁ na ghaṭate, vyāsa-praṇaya-pūrvaṁ pratīta-purāṇādeḥ pracchannatvenādarśanāt nāradopadeśānantaraṁ vyāsena punaḥ praṇayanād ity-ādi vivecanena pracarad-rūpa-purāṇādikaṁ vyāsan sajjīkṛtam, tatrābhidheyārtha-saṅgraho’pauruṣeṇa vākya-jātena kṛtaḥ | tat-saṅgaty-artha-prasaṅgataś ca vākyāntarāṇy uktānīti tathā vyākhyātam | anityatva-śravaṇaṁ—vyāsa-kṛtatva-śravaṇa-nibandhanam | vedatvaṁ siddham iti—apauruṣeyatva-rūpa-vedatvaṁ siddham ity arthaḥ | “vyāsa-rūpam ahaṁ kṛtvā” ity anena vyāsasya bhagavad-avatāratva-kathanād vyāsa-kṛta-veda-purāṇādi-saṅgrahasya svataḥ pramāṇatvam api bodhyam | tathāpi purāṇādau vedatve’pi, “sūtādīnāṁ” iti sūtāderviśeṣa-grahaṇān na śūdra-sāmānyasyādhikāraḥ |",2
835,	purāṇeṣv adhikāro me darśito brāhmaṇair iha || iti |,2
837,"vedeṣu ity atra veda-padam ṛg-ādi-caturveda-param—strī-śūdra-dvija-bandhūnāṁ trayī na śruti-gocaraḥ [bhā.pu. 1.4.25] iti prathamāt | tatra trayīti—caturvedopalakṣaṇam | yathā śukrācāryājñayā tat-kanyāyā devayānyā vivāhaḥ kṣatriyeṇāpi yayātinā kṛto na doṣāya jātaḥ, tat santāna-yadu-prabhṛtīnām uttamatvaṁ ca—samayaś cāpi sādhūnāṁ pramāṇaṁ vedavad bhavet ity-ādi-vacanāt | samayaḥ pratijñā, ata eva brāhmaṇa-vacanena paraśurāma-bhayād brāhmaṇa-sabhāyāṁ gūḍha-sthitasya kasyacit kṣatriyasya brāhmaṇatvaṁ jātam ity uktaṁ mahābhārate—",3
840,ahaṁ cādhyagamaṁ tatra niviṣṭas tad-anugrahāt || [bhā.pu. 1.3.44],2
842,iti prathamāt catur-veda-pāṭhas tu sūtādīnām apy anadhikṛtas tatra dvijānām evādhikārāt | ata eva prathame sūtaṁ prati śaunaka-vākyāt—manye tvāṁ viṣaye vācāṁ snātam anyatra chāndasāt [bhā.pu. 1.4.13] iti | chāndasāt vedāt | tatra hetu-vacanam uktaṁ svāmi-caraṇaiḥ—atraivarnīkatvāt iti |,5
851,mahad-guṇatvād yam anantam āhuḥ || [bhā.pu. 1.18.18-19],2
856,"kutaḥ punaḥ kiṁ punar vaktavyaṁ tasyānanatasya nāma gṛṇataḥ puṁso mahattānāāna-yogo dauṣkulyaṁ vidhunotīti | yadvā nāma gṛṇataḥ punaḥ kuto dauṣkulyam iti | yad vā, gṛṇataḥ puṁsas tasya nāma dauṣkulyaṁ vidhunotīti kiṁ vaktavyam iti kaimutya-nyāyam evāha | anantāḥ śaktayo yasya | svato’py anantaḥ | kiṁca mahatsu guṇā yasya sa mahad-guṇaḥ tasya bhāvas tasmāt | yaṁ guṇato’py anantam āhuḥ ||iti |",2
862,yatraitan na bhavet sarpa taṁ śūdram iti nirdiśet || iti |,2
864,teṣāṁ pūrveṣām | avarajaḥ arvācīnāḥ | evam atra vakṣyamāṇāni na śūdrā bhagavad-bhaktāḥ ity-ādi-bahu-vacanāni tathādhikāre draṣṭavyānīti | yat tu—,3
867,vaiśyo nidhi-patitvaṁ ca śūdraḥ śuddhyati pātakān || [bhā.pu. 12.12.65],2
869,"iti dvādaśa-skandha-vacanāt śūdra-mātrasyādhikāra iti vadanti, tan na—śrotavyam iha śūdreṇa ity-ādi-vacana-virodhāt | sugatim āpnuyāt śravaṇāc ca śūdra-yoniḥ iti hari-vaṁśīyāc ca | udadhi-mekhalāṁ pṛthvīm | sandhir ārṣa iti | śūdro’dhītya ity asya cāntar-bhūta-ṇy-anta-kriyayā | pāṭhayitvā ity arthaḥ | pañcabhir halaiḥ karṣati gṛhī ityādivat | bhaktir atra prema-lakṣaṇā | sāmāya-bhaktim abhipretya tv āha—mādhva-bhāṣya-dhṛta-vyoma-saṁhitā-vacanam—",7
875,āhur apy uttamantrīṇām adhikāraṁ tu vaidike || iti |,2
877,tantra-padaṁ vedātirikta-śāstra-param | ekadeśoparakte mantra-pūjādau | veda-mantra-varjyaṁ śūdrasya iti chandogāhnika-dhṛta-smṛtau vedeti viśeṣaṇāt | smārtaṁ śūdraḥ samācaret iti mala-māsa-tattva-dhṛta-pipāna-kārikā-śravaṇāt |,3
895,skānde—,2
897,anye vyavaharanty etāny urīkṛtya gṛhād iva || iti |,2
899,tathaiva dṛṣṭaṁ śrī-viṣṇu-purāṇe parāśara-vākyam—,3
908,ko’nyo hi bhuvi maitreya mahābhārata-kṛd bhavet || [vi.pu. 3.4.2-5] iti |,2
910,skānda eva—,2
919,utsannān bhagavān vedān ujjahāra hariḥ svayam || iti |,2
921,veda-śabdenātra purāṇādi-dvayam api gṛhyate | tad evam itihāsa-purāṇa-vicāra eva śreyān iti siddham | tatrāpi purāṇasyaiva garimā dṛśyate | uktaṁ hi nāradīye—,3
926,sudānto’pi suśānto’pi na gatiṁ kvacid āpnuyāt || iti ||16||,2
928,sarva-saṁvādinī : na vyākhyātam.,2
930,baladevaḥ : vyāseti | bādarāyaṇasya jñānaṁ mahākāśam | anyeṣāṁ jñānāni tu tad-aṁśa-bhūtāni khaṇḍākāśānīti tasyeśvaratvāt sārvajñyam uktam | tato’tra mat-sutaḥ ity ādau ca vyāsāntarebhyaḥpārāśaryasyeśvaratvān mahotkarṣaḥ | nārāyaṇāt ity ādau ceśvaratvaṁ prasphuṭam uktam | gautamasya śāpāt iti | varotpanna-nityadhānya-rāśir gautamo mahati durbhikṣe viprān abhojayat | atha subhikṣe gantukāmāṁs tān haṭhena nyavāsayat | te ca māyānirmitāyā go-gautama-sparśena mṛtāyā hatyām uktvā gatāḥ | tataḥ kṛta-prāyaścitto’pi gautamas tan-māyāṁ vijñāya śaśāpa | tatas teṣāṁ jñāna-lopa iti vārāhe kathāsti | adhikam iti | niḥśandehatvād iti bodhyam | anyathā kṛtvā avajñāya ||16||,2
936,"skānda-prabhāsa-khaṇḍe—
",3
944,purāṇaṁ naiva jānāti na ca sa syād vicakṣaṇaḥ || [2.90-93] iti |,2
946,atha purāṇānām evaṁ prāmāṇye sthite’pi teṣām api sāmastyenāpracarad-rūpatvāt nānādevatāpratipādaka-prāyatvād arvācīnaiḥ kṣudra-buddhibhir artho duradhigama iti tad-avastha eva saṁśayaḥ | yad uktaṁ mātsye—,2
952,saṅkīrṇeṣu sarasvatyāḥ pitṝṇāṁ ca nigadyate || iti |,2
